Num threads;Num fila;Num columna;Num elementos;Num iteraciones;Tiempo(ns);Coste;
21;4;8;32;464;24570086;673.8271;
22;4;8;32;546;29151165;679.2973;
1;5;1;5;4;184710;7.4336023;
2;5;1;5;8;201181;7.4336023;
3;5;1;5;4;153651;7.4336023;
4;5;1;5;10;283638;7.4336023;
5;5;1;5;2;205139;7.4336023;
6;5;1;5;10;387344;7.4336023;
7;5;1;5;6;333401;7.4336023;
8;5;1;5;10;417071;7.4336023;
9;5;1;5;6;315989;7.4336023;
10;5;1;5;10;378537;7.4336023;
11;5;1;5;5;323382;7.4336023;
12;5;1;5;7;323012;7.4336023;
13;5;1;5;7;306240;7.4336023;
14;5;1;5;6;332360;7.4336023;
15;5;1;5;6;304266;7.4336023;
16;5;1;5;2;225307;7.4336023;
17;5;1;5;6;309266;7.4336023;
18;5;1;5;8;392213;7.4336023;
19;5;1;5;2;266726;7.4336023;
20;5;1;5;4;296833;7.4336023;
21;5;1;5;6;323793;7.4336023;
22;5;1;5;7;338501;7.4336023;
1;5;2;10;21;373638;26.27285;
2;5;2;10;35;717278;26.27285;
3;5;2;10;23;544031;26.278568;
4;5;2;10;27;643819;26.278568;
5;5;2;10;24;650773;26.27285;
6;5;2;10;26;714213;26.27285;
7;5;2;10;20;696369;26.27285;
8;5;2;10;26;766922;26.27285;
9;5;2;10;21;744851;26.27285;
10;5;2;10;35;951472;26.27285;
11;5;2;10;32;1026034;26.27285;
12;5;2;10;19;808261;26.278568;
13;5;2;10;19;884776;26.27285;
14;5;2;10;16;825214;26.27285;
15;5;2;10;8;633640;26.451653;
16;5;2;10;15;935602;26.27285;
17;5;2;10;15;1048777;26.27285;
18;5;2;10;16;1039780;26.27285;
19;5;2;10;24;1221825;26.451653;
20;5;2;10;23;1287028;26.27285;
21;5;2;10;4;637378;26.451653;
22;5;2;10;9;993071;26.27285;
1;5;3;15;58;2020397;76.27757;
2;5;3;15;46;1162823;77.8386;
3;5;3;15;48;1076449;76.034744;
4;5;3;15;52;1389192;77.38354;
5;5;3;15;58;1650467;77.65498;
6;5;3;15;40;1148195;78.22799;
7;5;3;15;72;2001532;76.62248;
8;5;3;15;39;1268924;76.73572;
9;5;3;15;49;1560726;76.458115;
10;5;3;15;61;2145805;75.32798;
11;5;3;15;67;2054532;76.68612;
12;5;3;15;62;2122851;75.89433;
13;5;3;15;67;2185090;76.75281;
14;5;3;15;81;2514775;77.31815;
15;5;3;15;54;2102072;75.76259;
16;5;3;15;77;3450316;75.67345;
17;5;3;15;71;2642426;75.13322;
18;5;3;15;51;2092193;75.97648;
19;5;3;15;54;2176964;76.71298;
20;5;3;15;77;3035430;76.11341;
21;5;3;15;67;2791449;77.12859;
22;5;3;15;63;2620925;77.82542;
1;5;4;20;172;11114065;168.39883;
2;5;4;20;104;4948395;169.42029;
3;5;4;20;135;4863794;170.02611;
4;5;4;20;141;5034517;167.76254;
5;5;4;20;154;5208668;168.60135;
6;5;4;20;129;4385127;169.72916;
7;5;4;20;159;5083620;170.21034;
8;5;4;20;89;3066709;169.22649;
9;5;4;20;109;3585001;168.37082;
10;5;4;20;112;3674942;166.73824;
11;5;4;20;91;3055809;167.36707;
12;5;4;20;189;6457743;169.00478;
13;5;4;20;118;4046516;170.42865;
14;5;4;20;112;3881133;173.84135;
15;5;4;20;77;3003540;169.26973;
16;5;4;20;197;6859034;172.77379;
17;5;4;20;138;5006785;170.36436;
18;5;4;20;127;4806535;171.03358;
19;5;4;20;134;5304489;169.12695;
20;5;4;20;160;6215785;169.00201;
21;5;4;20;118;5029358;169.51125;
22;5;4;20;105;4467443;171.16978;
1;5;5;25;332;36813039;326.19495;
2;5;5;25;251;18265283;330.1182;
3;5;5;25;294;16264081;328.83823;
4;5;5;25;242;12137453;329.7363;
5;5;5;25;328;14775260;328.8569;
6;5;5;25;269;11490268;329.5677;
7;5;5;25;252;10503107;329.03888;
8;5;5;25;288;11858836;329.0803;
9;5;5;25;164;7101624;328.96985;
10;5;5;25;267;10532082;331.3769;
11;5;5;25;213;8656008;330.04;
12;5;5;25;246;9881720;331.1034;
13;5;5;25;276;11236507;332.5825;
14;5;5;25;296;11554208;329.66135;
15;5;5;25;304;11857533;329.15863;
16;5;5;25;275;10572860;328.99936;
17;5;5;25;250;10275526;328.94434;
18;5;5;25;284;11580458;331.06238;
19;5;5;25;324;13928106;328.64066;
20;5;5;25;195;8378863;335.9713;
21;5;5;25;205;8758322;329.1167;
22;5;5;25;278;12040831;328.02094;
1;5;6;30;475;93333353;505.40573;
2;5;6;30;378;42516244;502.74182;
3;5;6;30;532;45268848;497.24258;
4;5;6;30;588;42632564;498.8635;
5;5;6;30;443;28532703;506.2041;
6;5;6;30;350;20328300;505.6509;
7;5;6;30;559;30540847;502.89987;
8;5;6;30;538;28599149;502.86398;
9;5;6;30;468;25028845;507.51434;
10;5;6;30;391;19866997;510.94345;
11;5;6;30;554;27184168;501.45294;
12;5;6;30;275;13318691;502.03186;
13;5;6;30;275;13272072;503.01553;
14;5;6;30;351;17383722;505.6922;
15;5;6;30;409;19748662;504.10294;
16;5;6;30;470;22913397;506.38397;
17;5;6;30;488;23260686;504.3903;
18;5;6;30;449;21784128;504.14597;
19;5;6;30;278;13749748;507.1327;
20;5;6;30;467;22199586;504.11447;
21;5;6;30;380;18080532;501.8126;
22;5;6;30;503;24450981;499.82626;
1;5;7;35;797;240440685;778.87054;
2;5;7;35;766;126797107;787.9158;
3;5;7;35;728;91823061;788.15186;
4;5;7;35;579;58387240;793.6261;
5;5;7;35;468;41857365;781.5205;
6;5;7;35;608;49954856;784.72473;
7;5;7;35;563;42273805;789.7257;
8;5;7;35;664;47573965;786.8039;
9;5;7;35;727;47090298;786.05725;
10;5;7;35;680;43522399;782.1237;
11;5;7;35;711;44695081;791.861;
12;5;7;35;635;40274757;777.6275;
13;5;7;35;747;45485499;790.7166;
14;5;7;35;713;43626376;792.43964;
15;5;7;35;890;53903747;774.7678;
16;5;7;35;598;35407366;792.0744;
17;5;7;35;931;52238221;789.6734;
18;5;7;35;627;37028878;784.617;
19;5;7;35;776;44717734;784.4173;
20;5;7;35;796;45196491;790.15643;
21;5;7;35;616;35716442;793.86096;
22;5;7;35;492;28392237;788.3448;
1;5;8;40;1163;531572250;1092.5776;
2;5;8;40;762;182806181;1090.4697;
3;5;8;40;1291;227997843;1099.9805;
4;5;8;40;1090;154673076;1097.1968;
5;5;8;40;871;105949042;1098.0432;
6;5;8;40;1042;114787516;1099.0045;
7;5;8;40;1045;99489344;1096.9724;
8;5;8;40;1215;109572606;1093.3053;
9;5;8;40;727;64987083;1104.3395;
10;5;8;40;892;73881262;1093.1912;
11;5;8;40;1008;82102928;1099.0929;
12;5;8;40;961;77502132;1102.2683;
13;5;8;40;994;79819231;1103.8894;
14;5;8;40;847;66481774;1092.8641;
15;5;8;40;999;73768218;1093.1198;
16;5;8;40;793;60459516;1089.7886;
17;5;8;40;1018;74048428;1090.5834;
18;5;8;40;1067;76498661;1095.7051;
19;5;8;40;1110;78841669;1093.4464;
20;5;8;40;982;69326283;1103.522;
21;5;8;40;1089;76499733;1094.4637;
22;5;8;40;1126;79456634;1093.3597;
1;6;1;6;3;112473;11.668259;
2;6;1;6;8;198225;11.668259;
3;6;1;6;8;820454;11.668259;
4;6;1;6;4;227641;11.668259;
5;6;1;6;9;301421;11.668259;
6;6;1;6;10;326398;11.668259;
7;6;1;6;8;397874;11.668259;
8;6;1;6;4;304417;11.668259;
9;6;1;6;3;302393;11.668259;
10;6;1;6;7;349833;11.668259;
11;6;1;6;5;339744;11.668259;
12;6;1;6;10;380871;11.668259;
13;6;1;6;5;383958;11.668259;
14;6;1;6;5;289107;11.668259;
15;6;1;6;9;477524;11.668259;
16;6;1;6;7;405679;11.668259;
17;6;1;6;14;498875;11.668259;
18;6;1;6;6;377275;11.668259;
19;6;1;6;15;447238;11.668259;
20;6;1;6;3;333522;11.668259;
21;6;1;6;14;569458;11.668259;
22;6;1;6;8;409937;11.668259;
1;6;2;12;25;542227;46.753056;
2;6;2;12;24;514785;46.90689;
3;6;2;12;25;543169;46.753056;
4;6;2;12;28;752175;46.90689;
5;6;2;12;29;697962;46.90689;
6;6;2;12;28;809925;45.80759;
7;6;2;12;30;826826;46.90689;
8;6;2;12;29;876841;45.80759;
9;6;2;12;20;758868;46.02675;
10;6;2;12;36;1196176;45.80759;
11;6;2;12;25;933659;47.210953;
12;6;2;12;35;1187098;45.80759;
13;6;2;12;37;1368142;46.90689;
14;6;2;12;31;1208139;45.80759;
15;6;2;12;34;1332875;45.80759;
16;6;2;12;27;1246361;45.80759;
17;6;2;12;33;1396436;45.80759;
18;6;2;12;24;1288211;46.90689;
19;6;2;12;14;1010244;46.753056;
20;6;2;12;31;1494261;46.753056;
21;6;2;12;32;1629617;46.90689;
22;6;2;12;15;1160368;45.80759;
1;6;3;18;93;4560740;126.63062;
2;6;3;18;110;4314633;130.32455;
3;6;3;18;65;2173427;130.18173;
4;6;3;18;89;2801217;129.08804;
5;6;3;18;123;3550376;128.89635;
6;6;3;18;89;2905614;134.21487;
7;6;3;18;66;2098606;132.95708;
8;6;3;18;78;2518050;130.92671;
9;6;3;18;138;4293915;127.5944;
10;6;3;18;89;2758425;132.50569;
11;6;3;18;121;3970432;126.52044;
12;6;3;18;148;4712978;130.73001;
13;6;3;18;116;3899988;128.62474;
14;6;3;18;110;3823283;131.63876;
15;6;3;18;116;4042248;131.66045;
16;6;3;18;99;4305456;128.8407;
17;6;3;18;91;3360056;132.10901;
18;6;3;18;86;3280164;130.36092;
19;6;3;18;128;4761290;128.75084;
20;6;3;18;71;2950359;132.02922;
21;6;3;18;121;4489435;129.99263;
22;6;3;18;69;3119569;131.77287;
1;6;4;24;221;22301218;265.15454;
2;6;4;24;218;13740911;272.05774;
3;6;4;24;280;14586192;263.9949;
4;6;4;24;249;11510496;268.49036;
5;6;4;24;240;10475344;263.04175;
6;6;4;24;222;9073840;264.13016;
7;6;4;24;293;11687912;267.40427;
8;6;4;24;334;12896271;267.505;
9;6;4;24;361;14464422;263.128;
10;6;4;24;155;5587105;266.58112;
11;6;4;24;240;9287344;264.76956;
12;6;4;24;321;11494846;263.26944;
13;6;4;24;314;11684565;266.75656;
14;6;4;24;200;7573397;266.5635;
15;6;4;24;228;8423137;264.26025;
16;6;4;24;223;8690043;267.64923;
17;6;4;24;219;8618086;263.2419;
18;6;4;24;243;9660591;267.07367;
19;6;4;24;195;7914243;265.66574;
20;6;4;24;267;10908215;264.4512;
21;6;4;24;250;10166459;266.04858;
22;6;4;24;244;10009051;266.79947;
1;6;5;30;458;89811189;495.86884;
2;6;5;30;389;43765180;496.53314;
3;6;5;30;365;30816739;501.0;
4;6;5;30;413;30316562;496.8228;
5;6;5;30;508;31853183;489.4333;
6;6;5;30;472;27186683;493.09863;
7;6;5;30;391;21660294;496.19815;
8;6;5;30;396;21178400;495.59552;
9;6;5;30;329;16662355;495.33527;
10;6;5;30;533;26330271;496.40784;
11;6;5;30;309;15323219;501.74878;
12;6;5;30;455;21791252;491.15475;
13;6;5;30;399;20229503;491.93945;
14;6;5;30;511;25207794;492.95148;
15;6;5;30;496;25055044;491.12698;
16;6;5;30;509;24169948;491.89264;
17;6;5;30;382;18255423;495.116;
18;6;5;30;384;18458228;496.13196;
19;6;5;30;452;21276096;497.1794;
20;6;5;30;424;20116088;489.70486;
21;6;5;30;602;29338449;488.25223;
22;6;5;30;464;22276982;492.97974;
1;6;6;36;852;277052935;834.45087;
2;6;6;36;645;115276943;823.72156;
3;6;6;36;833;111650122;826.9054;
4;6;6;36;844;91538892;823.8258;
5;6;6;36;748;69381758;828.60913;
6;6;6;36;1009;85097841;825.08716;
7;6;6;36;725;57062661;830.79614;
8;6;6;36;787;59836314;824.3101;
9;6;6;36;811;58767029;828.8699;
10;6;6;36;758;50869337;822.367;
11;6;6;36;813;54164560;824.2354;
12;6;6;36;582;37704077;835.0805;
13;6;6;36;990;64931547;828.8724;
14;6;6;36;846;53345149;824.35815;
15;6;6;36;707;43870309;826.1649;
16;6;6;36;808;50627189;824.4919;
17;6;6;36;870;54215207;825.73456;
18;6;6;36;712;41598284;830.21967;
19;6;6;36;841;50022364;827.74896;
20;6;6;36;607;35543544;830.80963;
21;6;6;36;976;57120961;822.09467;
22;6;6;36;762;45109637;827.2808;
1;6;7;42;1039;531597006;1250.0428;
2;6;7;42;1241;338929063;1255.5784;
3;6;7;42;1405;291848774;1261.8677;
4;6;7;42;1502;234580924;1252.253;
5;6;7;42;1013;137383943;1260.0798;
6;6;7;42;1091;133383634;1255.4087;
7;6;7;42;1234;135903698;1255.4816;
8;6;7;42;951;97185890;1257.0903;
9;6;7;42;1105;102346857;1257.0675;
10;6;7;42;1422;129254522;1258.8964;
11;6;7;42;1370;123390693;1262.2821;
12;6;7;42;959;84101544;1251.8826;
13;6;7;42;1294;107206364;1256.2915;
14;6;7;42;1447;121001197;1253.1951;
15;6;7;42;1355;115357335;1243.644;
16;6;7;42;1069;87251280;1258.8412;
17;6;7;42;1173;91761344;1256.7228;
18;6;7;42;901;70378156;1254.9257;
19;6;7;42;1279;97796447;1254.6344;
20;6;7;42;1238;95281654;1256.52;
21;6;7;42;1213;90927044;1261.286;
22;6;7;42;1241;93752115;1257.9347;
1;6;8;48;1643;1251529931;1809.6846;
2;6;8;48;2037;835503674;1813.0975;
3;6;8;48;1446;461081501;1824.5673;
4;6;8;48;1600;383739984;1828.3041;
5;6;8;48;1902;368766017;1815.4396;
6;6;8;48;2091;359437425;1814.1527;
7;6;8;48;2235;338000374;1813.9478;
8;6;8;48;1609;227580262;1820.14;
9;6;8;48;2104;271017110;1814.6925;
10;6;8;48;1808;215442508;1816.3778;
11;6;8;48;1734;208151056;1811.4574;
12;6;8;48;1590;186863187;1811.5692;
13;6;8;48;2034;229890769;1810.5652;
14;6;8;48;1556;176859245;1817.3494;
15;6;8;48;1969;217325556;1810.8347;
16;6;8;48;1593;172775589;1827.5066;
17;6;8;48;1958;200092720;1813.9391;
18;6;8;48;1718;170660713;1808.3596;
19;6;8;48;1857;186064023;1814.5609;
20;6;8;48;2079;204103237;1825.3022;
21;6;8;48;1716;169748705;1816.7657;
22;6;8;48;1678;164463833;1813.4866;
1;7;1;7;19;325857;19.83277;
2;7;1;7;8;186213;19.83277;
3;7;1;7;10;259111;19.83277;
4;7;1;7;10;312202;19.83277;
5;7;1;7;16;451896;19.83277;
6;7;1;7;13;423482;19.83277;
7;7;1;7;12;427691;19.95767;
8;7;1;7;7;429774;19.83277;
9;7;1;7;7;439312;19.83277;
10;7;1;7;13;496461;19.83277;
11;7;1;7;6;416920;19.83277;
12;7;1;7;11;595508;19.83277;
13;7;1;7;16;689175;19.83277;
14;7;1;7;10;519564;19.83277;
15;7;1;7;12;570631;19.83277;
16;7;1;7;4;520887;19.83277;
17;7;1;7;14;746384;19.83277;
18;7;1;7;12;763717;19.83277;
19;7;1;7;13;635724;19.83277;
20;7;1;7;7;554160;19.83277;
21;7;1;7;12;640243;19.83277;
22;7;1;7;19;617209;19.83277;
1;7;2;14;22;557957;65.6076;
2;7;2;14;74;1818886;65.729324;
3;7;2;14;60;1543725;65.6076;
4;7;2;14;64;1676696;65.6076;
5;7;2;14;62;1751378;65.81418;
6;7;2;14;60;1713386;65.81306;
7;7;2;14;38;1152052;65.81306;
8;7;2;14;50;1341170;67.82387;
9;7;2;14;44;1448895;65.6076;
10;7;2;14;37;1252863;65.729324;
11;7;2;14;90;2585919;65.62412;
12;7;2;14;40;1449696;68.00242;
13;7;2;14;47;1641600;66.26521;
14;7;2;14;60;2626335;65.729324;
15;7;2;14;41;1624788;65.729324;
16;7;2;14;52;1906551;65.6076;
17;7;2;14;70;2398894;65.62412;
18;7;2;14;52;2008565;65.62412;
19;7;2;14;42;1807374;65.81306;
20;7;2;14;28;1484903;65.81418;
21;7;2;14;38;1795081;67.22967;
22;7;2;14;42;1876184;65.62412;
1;7;3;21;141;10223137;211.80904;
2;7;3;21;163;8046634;212.25658;
3;7;3;21;218;9038242;212.6112;
4;7;3;21;176;6830309;212.6428;
5;7;3;21;192;6821904;211.61594;
6;7;3;21;132;4599493;210.7591;
7;7;3;21;153;5381746;210.07811;
8;7;3;21;184;6318419;210.39262;
9;7;3;21;210;7277266;212.42734;
10;7;3;21;192;6247335;212.70721;
11;7;3;21;185;6556591;213.3718;
12;7;3;21;97;3395042;214.87044;
13;7;3;21;207;6736472;212.75316;
14;7;3;21;133;4585887;215.86426;
15;7;3;21;157;5464251;212.3858;
16;7;3;21;187;6778932;214.00443;
17;7;3;21;223;8004143;212.29031;
18;7;3;21;216;8105796;212.62329;
19;7;3;21;142;5560143;213.15417;
20;7;3;21;127;5157410;211.82646;
21;7;3;21;173;6912776;211.14725;
22;7;3;21;191;7542017;211.64665;
1;7;4;28;428;69003432;418.33716;
2;7;4;28;317;30419116;420.11877;
3;7;4;28;382;26673110;418.51794;
4;7;4;28;394;24290757;416.09787;
5;7;4;28;529;28331652;416.77075;
6;7;4;28;499;25977192;419.22775;
7;7;4;28;477;22695315;415.81192;
8;7;4;28;493;24520412;414.1481;
9;7;4;28;436;20100759;416.99298;
10;7;4;28;329;15528818;415.77307;
11;7;4;28;394;17663492;415.95624;
12;7;4;28;353;16351737;416.84894;
13;7;4;28;390;16773075;420.5252;
14;7;4;28;385;16422571;415.18307;
15;7;4;28;405;18342148;416.72995;
16;7;4;28;526;22628738;415.0044;
17;7;4;28;445;19488249;416.70358;
18;7;4;28;368;16212904;416.69635;
19;7;4;28;460;20378535;411.93283;
20;7;4;28;443;19809427;411.20383;
21;7;4;28;384;17265538;412.52765;
22;7;4;28;431;19596564;414.18604;
1;7;5;35;855;255569746;790.5888;
2;7;5;35;789;128983929;786.5176;
3;7;5;35;748;94583540;790.8245;
4;7;5;35;611;61725834;790.8439;
5;7;5;35;770;69192800;791.27295;
6;7;5;35;723;58156783;787.6163;
7;7;5;35;634;48072960;789.70624;
8;7;5;35;609;43758317;794.2897;
9;7;5;35;757;48002888;784.1523;
10;7;5;35;924;59313876;787.75635;
11;7;5;35;889;55107036;796.92365;
12;7;5;35;836;53345839;784.1246;
13;7;5;35;715;42915030;794.6043;
14;7;5;35;534;31881857;791.9905;
15;7;5;35;712;42580586;795.4737;
16;7;5;35;637;38406848;794.1239;
17;7;5;35;713;40939938;794.3408;
18;7;5;35;710;40043469;787.1088;
19;7;5;35;792;44999428;782.6655;
20;7;5;35;674;37908735;794.85205;
21;7;5;35;540;31714501;788.79626;
22;7;5;35;686;39462289;786.77997;
1;7;6;42;1367;719955988;1201.6042;
2;7;6;42;966;265037331;1212.5321;
3;7;6;42;1246;261537872;1200.8807;
4;7;6;42;1038;166495271;1214.6335;
5;7;6;42;1205;164233508;1213.4788;
6;7;6;42;1271;156353098;1201.8617;
7;7;6;42;1309;139954793;1201.8489;
8;7;6;42;1108;114565545;1206.4324;
9;7;6;42;1370;128927342;1204.6558;
10;7;6;42;1315;121374975;1209.2599;
11;7;6;42;933;81117671;1214.0294;
12;7;6;42;1366;120788494;1208.5812;
13;7;6;42;1234;109577635;1205.3876;
14;7;6;42;945;80074364;1206.899;
15;7;6;42;1277;106018373;1209.0521;
16;7;6;42;1172;94683340;1204.3877;
17;7;6;42;1245;97565841;1200.596;
18;7;6;42;1337;104142499;1198.5352;
19;7;6;42;1167;91202926;1208.2827;
20;7;6;42;1070;82698786;1213.8044;
21;7;6;42;1437;109711640;1205.2068;
22;7;6;42;1270;97104196;1199.8622;
1;7;7;49;2125;1729065113;1834.2327;
2;7;7;49;1783;763614064;1843.9581;
3;7;7;49;1980;641886051;1832.2799;
4;7;7;49;1707;413908536;1844.1545;
5;7;7;49;2088;430118054;1837.4913;
6;7;7;49;1772;319028393;1842.6165;
7;7;7;49;1827;290689327;1841.3984;
8;7;7;49;2003;339923126;1834.4293;
9;7;7;49;2000;267903271;1826.7251;
10;7;7;49;1546;202718694;1851.458;
11;7;7;49;2085;255980885;1826.553;
12;7;7;49;1929;249483055;1840.2417;
13;7;7;49;2226;278369408;1846.7385;
14;7;7;49;2250;259394903;1827.5955;
15;7;7;49;2211;257697156;1831.2448;
16;7;7;49;1668;192383605;1841.0835;
17;7;7;49;1901;204198417;1845.8124;
18;7;7;49;2034;216270116;1838.8578;
19;7;7;49;2043;212255120;1837.4362;
20;7;7;49;2436;252177419;1841.6979;
21;7;7;49;2049;209050780;1836.4951;
22;7;7;49;2029;206973394;1849.8126;
1;7;8;56;2736;3334776190;2653.498;
2;7;8;56;2636;1701179515;2679.992;
3;7;8;56;2677;1256770248;2653.7273;
4;7;8;56;2839;973460982;2663.5686;
5;7;8;56;2893;855686829;2661.2642;
6;7;8;56;2793;721451881;2652.2769;
7;7;8;56;2416;544876975;2658.4146;
8;7;8;56;3113;634179721;2664.9421;
9;7;8;56;2725;508511884;2670.7886;
10;7;8;56;3381;630970252;2667.4575;
11;7;8;56;3294;554671510;2651.6272;
12;7;8;56;3277;535915415;2661.665;
13;7;8;56;3102;518972101;2666.2212;
14;7;8;56;2746;448845260;2667.048;
15;7;8;56;2697;411012821;2661.0615;
16;7;8;56;2387;363840175;2681.1572;
17;7;8;56;2630;376096224;2683.9148;
18;7;8;56;2712;385681171;2667.614;
19;7;8;56;2926;408584018;2664.0715;
20;7;8;56;2120;290589328;2659.3455;
21;7;8;56;3003;406447372;2663.3552;
22;7;8;56;2960;401499167;2666.1567;
1;8;1;8;8;192214;25.148745;
2;8;1;8;17;364871;25.148745;
3;8;1;8;17;357197;25.148745;
4;8;1;8;6;261395;25.148745;
5;8;1;8;22;496711;25.148745;
6;8;1;8;17;507191;25.148745;
7;8;1;8;16;556233;25.148745;
8;8;1;8;17;592582;25.148745;
9;8;1;8;15;600207;25.148745;
10;8;1;8;11;556094;25.148745;
11;8;1;8;17;683666;25.148745;
12;8;1;8;24;883584;25.148745;
13;8;1;8;21;814223;25.148745;
14;8;1;8;15;801318;25.148745;
15;8;1;8;22;893232;25.148745;
16;8;1;8;13;720064;25.148745;
17;8;1;8;7;543249;25.148745;
18;8;1;8;9;596610;25.148745;
19;8;1;8;14;687883;25.148745;
20;8;1;8;17;747837;25.148745;
21;8;1;8;15;750391;25.148745;
22;8;1;8;19;858326;25.148745;
1;8;2;16;73;2446484;103.95086;
2;8;2;16;109;3326271;105.36837;
3;8;2;16;47;1316394;104.54099;
4;8;2;16;48;1417776;105.22483;
5;8;2;16;66;1947459;104.54099;
6;8;2;16;84;2940621;103.95086;
7;8;2;16;109;2963495;104.54099;
8;8;2;16;38;1270888;107.211235;
9;8;2;16;59;1690904;104.54099;
10;8;2;16;56;1854914;105.54254;
11;8;2;16;67;2044583;104.54099;
12;8;2;16;78;2382603;104.54099;
13;8;2;16;116;3363121;104.54099;
14;8;2;16;105;3417183;104.54099;
15;8;2;16;91;2989043;103.95086;
16;8;2;16;80;2888031;105.384285;
17;8;2;16;56;2238551;105.42691;
18;8;2;16;84;3024620;104.54099;
19;8;2;16;73;2774947;104.54099;
20;8;2;16;66;2708621;103.95086;
21;8;2;16;57;2433279;104.54099;
22;8;2;16;68;3043455;103.95086;
1;8;3;24;188;19360688;313.579;
2;8;3;24;251;17017719;310.2915;
3;8;3;24;238;12503527;317.32605;
4;8;3;24;311;14179332;311.83365;
5;8;3;24;190;8359517;314.27698;
6;8;3;24;250;10056050;312.84814;
7;8;3;24;287;11452015;313.02612;
8;8;3;24;207;7791390;310.2677;
9;8;3;24;276;10073614;314.6041;
10;8;3;24;252;9734712;311.62543;
11;8;3;24;217;8160079;313.70193;
12;8;3;24;258;9998110;311.68384;
13;8;3;24;244;9294929;309.40106;
14;8;3;24;269;10467841;312.73053;
15;8;3;24;250;9294067;312.8339;
16;8;3;24;293;11263207;313.56555;
17;8;3;24;277;10681806;313.32645;
18;8;3;24;317;12645666;312.02588;
19;8;3;24;318;12632491;312.96402;
20;8;3;24;305;12612574;311.92447;
21;8;3;24;250;10316123;311.04037;
22;8;3;24;193;8286258;316.4008;
1;8;4;32;362;83647534;637.6115;
2;8;4;32;577;73833180;643.6497;
3;8;4;32;679;70121650;635.95245;
4;8;4;32;635;52533471;643.8761;
5;8;4;32;478;34685649;637.53534;
6;8;4;32;665;43567014;645.9545;
7;8;4;32;560;35792626;642.2497;
8;8;4;32;601;35127897;643.61273;
9;8;4;32;665;37408087;643.70465;
10;8;4;32;623;34904814;642.59326;
11;8;4;32;413;22460119;651.1027;
12;8;4;32;596;29826614;638.74805;
13;8;4;32;683;36860159;637.054;
14;8;4;32;565;29695786;644.6627;
15;8;4;32;516;28263493;639.6591;
16;8;4;32;456;24047606;646.0375;
17;8;4;32;532;27295840;641.2986;
18;8;4;32;761;38390628;647.373;
19;8;4;32;655;33141193;643.41455;
20;8;4;32;594;29845880;639.5932;
21;8;4;32;438;22723067;640.8197;
22;8;4;32;681;35161030;639.1519;
1;8;5;40;946;433872796;1106.8665;
2;8;5;40;944;231596430;1098.7089;
3;8;5;40;1180;217918609;1099.2148;
4;8;5;40;1240;179382896;1116.1814;
5;8;5;40;1085;135087372;1106.0004;
6;8;5;40;1197;130682728;1096.3557;
7;8;5;40;1100;110706995;1102.5758;
8;8;5;40;1028;94231103;1098.5323;
9;8;5;40;1205;100350666;1097.526;
10;8;5;40;1133;92901114;1104.7546;
11;8;5;40;967;79432698;1109.8092;
12;8;5;40;1221;100086305;1106.5532;
13;8;5;40;845;70671792;1099.036;
14;8;5;40;1190;90252917;1104.0907;
15;8;5;40;957;73218025;1103.7062;
16;8;5;40;1021;75929863;1106.082;
17;8;5;40;1053;74321747;1104.1106;
18;8;5;40;1123;79395147;1108.0468;
19;8;5;40;1049;75600680;1103.4155;
20;8;5;40;1148;80175766;1098.7145;
21;8;5;40;1144;79857012;1107.956;
22;8;5;40;998;70460031;1093.048;
1;8;6;48;1824;1399290722;1791.0;
2;8;6;48;1827;741507996;1786.9794;
3;8;6;48;1909;587866926;1791.6418;
4;8;6;48;1599;369756263;1790.5447;
5;8;6;48;1548;302862789;1795.5006;
6;8;6;48;1985;345565185;1787.1017;
7;8;6;48;2141;332787960;1784.948;
8;8;6;48;1766;247491142;1789.3025;
9;8;6;48;2253;301551574;1788.7821;
10;8;6;48;1786;221599182;1793.0504;
11;8;6;48;1837;216950946;1794.7908;
12;8;6;48;2255;262606998;1792.0823;
13;8;6;48;2308;263254855;1778.8274;
14;8;6;48;1767;193848019;1786.0043;
15;8;6;48;2125;234347853;1784.6273;
16;8;6;48;1738;184460024;1798.3483;
17;8;6;48;2034;282410323;1794.8;
18;8;6;48;2031;208817888;1790.7659;
19;8;6;48;1964;196594472;1799.3793;
20;8;6;48;2080;204089671;1781.1232;
21;8;6;48;1690;166030491;1783.9985;
22;8;6;48;1900;186839532;1781.9265;
1;8;7;56;2889;3507649524;2631.502;
2;8;7;56;3311;2122494833;2639.076;
3;8;7;56;2575;1213569168;2617.0884;
4;8;7;56;3478;1190362885;2605.7231;
5;8;7;56;2922;873044090;2617.4243;
6;8;7;56;2600;672466112;2617.1006;
7;8;7;56;2717;628055039;2627.9177;
8;8;7;56;3066;631013282;2629.4004;
9;8;7;56;3019;554740460;2600.9075;
10;8;7;56;2698;491356896;2630.192;
11;8;7;56;3098;560193561;2636.0703;
12;8;7;56;2530;414044213;2623.1968;
13;8;7;56;3184;523552728;2621.2146;
14;8;7;56;3231;507739992;2626.536;
15;8;7;56;2980;464169211;2625.342;
16;8;7;56;2964;451857266;2609.869;
17;8;7;56;3509;511098334;2613.531;
18;8;7;56;3307;469644172;2619.0088;
19;8;7;56;3385;475196110;2622.355;
20;8;7;56;3444;470801745;2625.7417;
21;8;7;56;3051;419104850;2607.2798;
22;8;7;56;3080;446508975;2612.8782;
1;8;8;64;4077;7410445522;3643.4397;
